"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"1790",2,2,2,4,2,2,31,5,2,2,1,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1791",5,2,2,2,2,2,32,5,2,2,5,1,1,5,19,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,60000,0,1,NA,4,1,1,6,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",6,2,2,6,4,1,66,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,4,5,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1793",6,2,2,6,4,2,65,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,50000,50000,5,NA,4,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1794",6,2,2,6,4,2,31,7,2,2,5,1,1,3,16,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,52000,0,1,NA,4,1,1,7,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",7,2,2,5,4,2,40,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,50000,80000,5,NA,4,1,1,7,2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1796",8,2,2,2,2,2,48,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,80000,0,1,NA,4,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1797",9,2,2,6,5,1,49,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,4,7,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1798",9,2,2,6,5,2,39,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1799",1,3,1,4,4,1,54,10,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,4,7,1,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1800",1,3,1,4,4,2,43,7,2,2,3,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,4,7,1,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1801",3,3,1,5,3,1,29,11,2,2,5,1,1,2,15,2,1,1,1,1,1,3,1,1,3,2,NA,1,NA,NA,207000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",4,3,1,6,4,1,59,5,2,2,5,1,1,1,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1e+05,0,1,NA,4,1,1,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",4,3,1,6,4,2,57,5,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,0,0,6,NA,NA,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",4,3,1,6,4,1,26,5,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,0,0,6,NA,NA,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",5,3,1,4,2,1,31,8,2,2,5,1,1,5,15,2,1,1,1,1,1,3,1,1,3,2,NA,1,NA,NA,180000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",5,3,1,4,2,2,29,8,2,2,5,1,1,5,19,2,2,2,2,2,2,2,2,2,2,2,NA,3,2,NA,150000,0,1,NA,4,2,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1807",6,3,1,4,4,2,43,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,78000,0,1,NA,4,1,1,7,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808",6,3,1,4,4,1,24,5,2,1,3,1,1,7,3,1,2,2,2,2,2,2,2,2,2,2,NA,3,7,NA,0,0,6,NA,NA,1,3,2,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1809",7,3,1,3,3,1,48,5,2,2,5,1,1,5,21,1,1,1,1,1,3,3,1,1,3,2,NA,2,NA,NA,420000,0,1,NA,4,1,1,7,1,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",7,3,1,3,3,2,43,5,2,2,5,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2,NA,3,1,2,70000,0,1,NA,4,1,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1811",8,3,1,3,3,1,28,11,2,1,5,1,1,2,16,2,1,1,1,1,1,2,3,1,2,2,NA,1,NA,NA,55000,0,1,NA,4,1,1,7,1,40,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"1812",10,3,1,1,1,2,60,7,2,1,5,1,1,5,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,40000,0,1,NA,4,2,1,7,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.719793062611,75.325422491919,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1813",1,3,1,3,2,2,36,7,2,4,5,1,1,5,19,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,5000,0,1,NA,4,1,1,7,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1814",2,3,1,5,2,1,27,7,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,2e+05,0,1,NA,4,1,1,6,1,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815",3,3,1,4,4,1,49,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,4,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1816",4,3,1,4,3,2,53,7,2,3,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1e+05,0,1,NA,4,2,1,2,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",4,3,1,4,3,1,32,8,2,2,5,1,1,5,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,0,0,6,NA,NA,2,1,2,1,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818",6,3,1,3,3,2,60,7,2,2,5,1,1,3,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,27500,0,1,NA,4,1,1,7,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",10,3,1,4,2,1,30,5,2,2,5,1,1,5,21,1,1,1,3,1,1,3,1,1,2,2,NA,2,NA,NA,220000,0,1,NA,4,1,1,7,1,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820",11,3,1,4,4,1,46,10,2,2,5,5,1,4,8,2,1,1,1,1,3,2,1,1,3,2,NA,3,7,NA,110000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.623959859133,124.1771665197,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821",2,3,1,6,4,2,28,5,2,4,5,1,1,5,17,2,1,1,1,1,1,2,2,1,2,2,NA,3,7,NA,65000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822",3,3,1,3,2,2,44,5,2,2,5,1,1,9,7,2,2,2,2,2,2,1,2,2,2,2,NA,3,3,NA,65000,0,1,NA,4,1,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1823",6,3,1,2,2,2,60,7,2,1,5,1,1,3,17,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,63000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824",9,3,1,4,3,2,39,7,2,2,5,1,1,5,17,2,1,1,1,1,1,2,2,1,2,2,NA,3,7,NA,65000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825",10,3,1,6,4,1,28,5,2,2,5,1,1,8,3,2,1,1,1,1,1,1,2,1,2,1,NA,3,7,NA,150000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826",11,3,1,6,4,1,35,4,2,2,5,1,1,5,7,1,1,3,1,3,3,2,2,3,2,2,NA,3,2,NA,90000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3635428678281,51.1589963929498,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827",1,3,2,5,4,2,46,5,2,2,5,1,1,5,3,1,2,2,2,2,2,2,2,2,2,2,NA,3,3,NA,85000,3000,5,NA,4,1,1,7,1,72,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA
"1828",2,3,2,6,3,1,38,5,2,2,5,1,1,7,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,130000,0,1,NA,4,1,1,2,1,70,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA
"1829",2,3,2,6,3,2,37,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,1,1,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1830",2,3,2,6,3,2,62,5,2,3,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,6000,2,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1831",3,3,2,4,4,1,54,10,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1832",3,3,2,4,4,2,48,10,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,2500,2,NA,4,2,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1833",3,3,2,4,4,2,26,7,1,1,5,1,1,3,16,1,1,2,1,1,3,2,2,1,2,2,NA,1,NA,NA,28000,0,1,NA,4,1,1,3,2,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",3,3,2,4,4,2,23,7,1,1,5,1,1,3,16,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",4,3,2,7,7,1,56,10,2,2,5,1,1,2,3,2,1,1,1,1,2,2,2,1,2,2,NA,3,5,NA,4e+05,0,1,NA,4,1,1,7,1,42,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"1836",4,3,2,7,7,2,52,10,2,2,3,1,1,4,15,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,116000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",4,3,2,7,7,1,27,9,2,2,5,1,1,2,13,2,1,1,1,1,2,2,2,1,2,2,NA,3,7,NA,250000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838",4,3,2,7,7,2,27,8,2,2,5,1,1,2,11,2,1,1,1,1,2,2,2,1,2,2,NA,3,7,NA,150000,0,1,NA,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839",4,3,2,7,7,2,26,9,2,1,5,1,1,2,11,2,1,1,1,1,3,2,1,1,2,2,NA,3,7,NA,2e+05,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",4,3,2,7,7,2,22,8,2,1,5,1,1,2,3,2,1,1,1,1,2,2,2,1,2,2,NA,3,5,NA,120000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841",5,3,2,4,2,1,44,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,4,7,1,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1842",5,3,2,4,2,2,36,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,4,7,1,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1843",6,3,2,5,4,2,54,7,2,2,5,1,1,3,17,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,50000,0,1,NA,4,1,1,7,2,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"1844",6,3,2,5,4,1,28,5,2,2,5,1,1,7,3,2,1,1,1,1,2,2,2,1,2,2,NA,3,7,NA,156000,0,1,NA,4,1,1,5,1,48,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"1845",6,3,2,5,4,2,21,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,0,0,6,NA,NA,2,4,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1846",7,3,2,5,4,1,53,3,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,4,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1847",7,3,2,5,4,1,29,3,2,2,5,1,1,5,15,2,1,1,1,1,1,3,1,1,2,2,NA,1,NA,NA,110000,0,1,NA,4,1,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",7,3,2,5,4,2,23,8,2,2,5,1,1,3,7,2,1,1,1,1,2,2,2,1,2,2,NA,3,7,NA,150000,0,1,NA,4,1,1,5,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",9,3,2,1,1,2,53,4,2,3,5,1,1,9,15,1,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,65000,0,1,NA,4,1,1,7,1,48,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"1850",11,3,2,5,4,1,62,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,2,1,7,1,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1851",11,3,2,5,4,2,61,7,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,3000,2,NA,4,2,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.746084638454,210.370364292771,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1852",1,3,2,6,5,2,74,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,5000,0,1,NA,4,1,1,7,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8503832055981,41.1068654129322,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"1853",1,3,2,6,5,1,55,7,2,2,5,1,1,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,250000,0,1,NA,4,1,1,7,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8503832055981,41.1068654129322,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",2,3,2,7,4,1,53,5,2,2,5,1,1,9,16,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,65000,0,1,NA,4,1,1,7,1,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8503832055981,41.1068654129322,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
